Male,151-180km,Forties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Twenties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished towards the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Fifties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Fifties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Fifties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Twenties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Female,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Female,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Female,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Forties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Fifties,20 to 25 hours,Finished back of the front,Cool,Mountainous
Male,151-180km,Thirties,20 to 25 hours,Finished back of the front,Cool,Mountainous
