Event number of finishers,age_at_race,hours,avgtemp,Elevation gain
151.0,43.0,14.405277777777778,23.0,6000.0
68.0,46.0,18.2675,22.0,9000.0
199.0,40.0,15.37111111111111,24.0,3200.0
151.0,50.0,12.305833333333334,23.0,6000.0
138.0,51.0,12.976666666666668,23.0,6000.0
72.0,56.0,17.496944444444445,16.0,11000.0
172.0,54.0,13.810277777777776,22.0,10000.0
121.0,44.0,12.087777777777776,18.0,10000.0
63.0,50.0,14.936944444444444,8.0,11000.0
156.0,33.0,12.930555555555555,23.0,6000.0
138.0,48.0,15.302777777777775,23.0,6000.0
68.0,26.0,12.995,22.0,9000.0
66.0,21.0,11.091388888888888,6.0,11000.0
49.0,51.0,23.11,18.0,6000.0
143.0,56.0,13.933055555555557,27.0,10000.0
130.0,45.0,16.615,25.0,10000.0
156.0,32.0,9.044166666666667,23.0,6000.0
170.0,30.0,9.251666666666669,26.0,10000.0
151.0,35.0,12.888333333333334,23.0,6000.0
79.0,57.0,21.591944444444444,9.0,11000.0
109.0,46.0,10.419722222222225,11.0,4000.0
68.0,58.0,18.090833333333332,22.0,9000.0
50.0,58.0,16.64138888888889,18.0,11000.0
126.0,38.0,16.838333333333335,15.0,3200.0
35.0,51.0,14.69138888888889,13.0,6000.0
84.0,61.0,12.45861111111111,10.0,4000.0
63.0,45.0,15.735555555555557,8.0,11000.0
123.0,45.0,16.201666666666668,26.0,3200.0
193.0,38.0,13.071388888888889,23.0,3200.0
189.0,41.0,15.251111111111111,21.0,6000.0
128.0,40.0,13.408333333333331,21.0,10000.0
130.0,36.0,16.484444444444446,25.0,10000.0
103.0,51.0,14.403888888888888,17.0,3200.0
81.0,36.0,13.261111111111113,28.0,5600.0
172.0,42.0,16.79861111111111,22.0,10000.0
143.0,44.0,12.951944444444443,27.0,10000.0
160.0,42.0,11.690555555555555,21.0,6000.0
84.0,46.0,15.751666666666669,10.0,4000.0
201.0,41.0,11.903055555555556,23.0,10000.0
102.0,43.0,17.46388888888889,20.0,3200.0
166.0,45.0,9.765555555555556,24.0,10000.0
87.0,70.0,13.916944444444445,11.0,4000.0
130.0,37.0,15.654166666666669,25.0,10000.0
154.0,60.0,11.806666666666668,24.0,10000.0
126.0,36.0,14.39611111111111,15.0,3200.0
49.0,54.0,18.537777777777777,18.0,6000.0
103.0,62.0,11.053611111111111,12.0,4000.0
14.0,35.0,16.3675,23.0,9000.0
138.0,50.0,11.548333333333334,23.0,6000.0
35.0,36.0,14.755277777777778,13.0,6000.0
58.0,38.0,13.273055555555556,28.0,5600.0
146.0,55.0,12.08,21.0,6000.0
44.0,47.0,19.395833333333332,29.0,5600.0
156.0,34.0,11.685833333333331,23.0,6000.0
100.0,53.0,11.9475,15.0,4000.0
123.0,55.0,18.94638888888889,26.0,3200.0
154.0,52.0,16.163611111111113,24.0,10000.0
164.0,53.0,13.011388888888888,26.0,6000.0
57.0,40.0,13.580833333333333,19.0,3200.0
79.0,49.0,25.037222222222223,9.0,11000.0
87.0,37.0,9.48611111111111,11.0,4000.0
121.0,52.0,13.563055555555556,18.0,10000.0
84.0,58.0,11.27361111111111,10.0,4000.0
199.0,37.0,23.71444444444445,24.0,3200.0
201.0,28.0,11.51388888888889,23.0,10000.0
68.0,34.0,15.908888888888889,22.0,9000.0
170.0,30.0,13.868333333333334,26.0,10000.0
38.0,42.0,17.752777777777776,18.0,6000.0
166.0,39.0,14.929444444444444,24.0,10000.0
156.0,34.0,10.850555555555555,23.0,6000.0
103.0,53.0,15.26388888888889,17.0,3200.0
138.0,30.0,11.474722222222224,23.0,6000.0
140.0,39.0,14.813333333333333,19.0,10000.0
58.0,27.0,13.833055555555555,28.0,5600.0
151.0,38.0,14.755277777777778,23.0,6000.0
193.0,28.0,12.064444444444444,23.0,3200.0
20.0,45.0,15.926944444444445,22.0,9000.0
55.0,48.0,13.776388888888889,28.0,5600.0
143.0,49.0,14.407222222222222,27.0,10000.0
166.0,39.0,17.576944444444443,24.0,10000.0
151.0,45.0,12.9375,23.0,6000.0
60.0,42.0,15.87888888888889,28.0,5600.0
170.0,35.0,17.476944444444445,26.0,10000.0
35.0,32.0,15.618055555555555,13.0,6000.0
58.0,60.0,14.907222222222222,28.0,5600.0
140.0,47.0,15.40972222222222,19.0,10000.0
49.0,43.0,16.4275,18.0,6000.0
99.0,35.0,13.430833333333334,18.0,4000.0
128.0,34.0,12.950277777777778,21.0,10000.0
97.0,47.0,20.1925,18.0,3200.0
50.0,46.0,12.553333333333333,18.0,9000.0
37.0,23.0,19.544166666666666,22.0,6000.0
123.0,43.0,18.979166666666668,26.0,3200.0
123.0,34.0,11.629444444444443,26.0,3200.0
199.0,42.0,25.684444444444445,24.0,3200.0
97.0,42.0,16.611944444444443,28.0,5600.0
79.0,28.0,15.949444444444444,9.0,11000.0
201.0,54.0,16.386944444444445,23.0,10000.0
80.0,36.0,11.905555555555557,28.0,5600.0
146.0,48.0,11.9125,21.0,6000.0
38.0,45.0,16.711111111111112,18.0,6000.0
57.0,45.0,16.435555555555556,19.0,3200.0
159.0,53.0,17.695555555555554,22.0,3200.0
160.0,29.0,9.0425,21.0,6000.0
128.0,38.0,8.801111111111112,21.0,10000.0
103.0,32.0,15.544444444444444,17.0,3200.0
193.0,36.0,13.586666666666666,23.0,3200.0
82.0,55.0,17.49222222222222,10.0,11000.0
166.0,36.0,10.908333333333331,24.0,10000.0
71.0,41.0,12.965555555555556,12.0,11000.0
128.0,44.0,15.792222222222222,21.0,10000.0
128.0,32.0,17.42111111111111,21.0,10000.0
57.0,33.0,11.90972222222222,19.0,3200.0
124.0,64.0,12.26361111111111,9.0,4000.0
103.0,35.0,9.425555555555556,12.0,4000.0
71.0,46.0,15.9075,12.0,11000.0
140.0,25.0,13.525,22.0,6000.0
37.0,55.0,15.406666666666666,22.0,6000.0
82.0,42.0,16.308055555555555,10.0,11000.0
201.0,50.0,16.5975,23.0,10000.0
172.0,32.0,11.069166666666666,22.0,10000.0
63.0,43.0,11.129166666666666,21.0,9000.0
99.0,60.0,12.787222222222224,18.0,4000.0
76.0,38.0,18.613611111111112,9.0,11000.0
97.0,27.0,17.420833333333334,18.0,3200.0
63.0,46.0,18.966666666666665,8.0,11000.0
50.0,50.0,14.885277777777778,18.0,11000.0
91.0,42.0,17.1975,28.0,5600.0
89.0,55.0,13.309722222222222,23.0,6000.0
201.0,41.0,13.936111111111112,23.0,10000.0
197.0,29.0,18.716944444444444,18.0,3200.0
143.0,32.0,15.731944444444444,27.0,10000.0
138.0,37.0,13.982222222222225,23.0,6000.0
97.0,40.0,9.858888888888888,28.0,5600.0
156.0,50.0,11.765833333333331,23.0,6000.0
36.0,44.0,16.337222222222223,27.0,5600.0
170.0,39.0,13.970833333333331,26.0,10000.0
109.0,32.0,10.42027777777778,11.0,4000.0
124.0,42.0,10.516666666666667,9.0,4000.0
71.0,40.0,16.854166666666668,12.0,11000.0
66.0,39.0,12.444166666666666,15.0,11000.0
103.0,47.0,12.978333333333332,12.0,4000.0
140.0,53.0,10.465,19.0,10000.0
193.0,23.0,14.48,23.0,3200.0
121.0,29.0,8.611666666666666,18.0,10000.0
166.0,57.0,16.880555555555556,24.0,10000.0
199.0,43.0,18.302222222222223,24.0,3200.0
54.0,48.0,15.67388888888889,21.0,11000.0
151.0,44.0,10.946388888888889,23.0,6000.0
121.0,34.0,15.2725,18.0,10000.0
193.0,28.0,17.307222222222222,23.0,3200.0
76.0,46.0,16.557222222222222,9.0,11000.0
99.0,44.0,7.578888888888889,18.0,4000.0
193.0,58.0,16.572777777777777,23.0,3200.0
99.0,30.0,10.169444444444444,18.0,4000.0
76.0,47.0,14.23638888888889,9.0,11000.0
63.0,30.0,11.085833333333332,8.0,11000.0
140.0,56.0,12.275833333333331,22.0,6000.0
109.0,58.0,10.35138888888889,11.0,4000.0
78.0,34.0,12.651388888888889,19.0,4000.0
97.0,36.0,14.776944444444444,18.0,3200.0
75.0,37.0,17.089166666666667,17.0,6000.0
197.0,53.0,14.955277777777775,18.0,3200.0
166.0,60.0,17.561944444444446,24.0,10000.0
193.0,54.0,21.537777777777777,23.0,3200.0
221.0,58.0,14.35388888888889,22.0,3200.0
87.0,43.0,12.49,11.0,4000.0
126.0,38.0,15.705277777777775,15.0,3200.0
161.0,57.0,15.688333333333333,24.0,3200.0
221.0,51.0,25.926666666666662,22.0,3200.0
170.0,56.0,15.391666666666667,26.0,10000.0
197.0,49.0,18.689166666666665,18.0,3200.0
199.0,54.0,16.8375,24.0,3200.0
75.0,39.0,15.833055555555555,17.0,6000.0
172.0,53.0,14.8125,22.0,10000.0
40.0,51.0,18.63277777777778,20.0,9000.0
109.0,53.0,12.937222222222225,11.0,4000.0
81.0,26.0,14.803888888888888,28.0,5600.0
156.0,26.0,13.223888888888888,23.0,6000.0
20.0,61.0,15.353055555555557,22.0,9000.0
61.0,53.0,13.421944444444444,21.0,9000.0
108.0,49.0,11.928333333333333,22.0,6000.0
193.0,31.0,8.819166666666666,23.0,3200.0
154.0,53.0,10.87861111111111,24.0,10000.0
160.0,40.0,14.461666666666666,21.0,6000.0
28.0,44.0,14.676666666666666,22.0,9000.0
87.0,36.0,11.137777777777778,11.0,4000.0
160.0,37.0,9.714166666666667,21.0,6000.0
154.0,65.0,14.04,24.0,10000.0
82.0,60.0,18.948333333333338,10.0,11000.0
97.0,30.0,11.206111111111111,28.0,5600.0
164.0,58.0,13.547777777777778,26.0,6000.0
138.0,35.0,8.384444444444444,23.0,6000.0
109.0,51.0,11.8075,17.0,4000.0
172.0,58.0,14.47888888888889,22.0,10000.0
50.0,44.0,15.42027777777778,18.0,11000.0
102.0,30.0,15.3625,20.0,3200.0
151.0,33.0,13.815277777777778,23.0,6000.0
109.0,52.0,12.970555555555556,17.0,4000.0
166.0,40.0,13.046111111111111,24.0,10000.0
103.0,26.0,9.769166666666669,12.0,4000.0
201.0,48.0,10.522777777777778,23.0,10000.0
97.0,39.0,13.990277777777775,18.0,3200.0
58.0,42.0,13.633333333333333,22.0,6000.0
146.0,33.0,11.042222222222222,21.0,6000.0
193.0,38.0,21.64472222222222,23.0,3200.0
154.0,24.0,9.905833333333334,24.0,10000.0
21.0,36.0,18.734166666666667,20.0,9000.0
193.0,31.0,11.684444444444445,23.0,3200.0
109.0,50.0,9.393055555555556,17.0,4000.0
140.0,56.0,15.20472222222222,19.0,10000.0
199.0,47.0,13.272222222222222,24.0,3200.0
92.0,44.0,13.893055555555556,15.0,4000.0
199.0,37.0,15.601666666666668,24.0,3200.0
92.0,66.0,14.496666666666666,15.0,4000.0
151.0,50.0,10.812777777777775,23.0,6000.0
146.0,26.0,8.650555555555556,21.0,6000.0
55.0,49.0,19.939166666666665,26.0,9000.0
109.0,58.0,17.871388888888887,19.0,3200.0
172.0,34.0,14.262777777777778,22.0,10000.0
102.0,36.0,9.181111111111113,20.0,3200.0
97.0,36.0,15.765555555555556,18.0,3200.0
55.0,60.0,17.569166666666668,26.0,9000.0
97.0,45.0,12.365833333333333,28.0,5600.0
161.0,48.0,14.301944444444445,24.0,3200.0
89.0,33.0,12.65,23.0,6000.0
199.0,50.0,22.720555555555556,24.0,3200.0
140.0,36.0,13.273055555555556,22.0,6000.0
61.0,75.0,18.3025,21.0,9000.0
82.0,36.0,16.035555555555554,10.0,11000.0
67.0,45.0,14.14861111111111,17.0,9000.0
28.0,42.0,20.455833333333334,22.0,9000.0
103.0,41.0,14.579166666666667,13.0,4000.0
201.0,35.0,18.664166666666667,23.0,10000.0
140.0,54.0,14.585555555555556,22.0,6000.0
71.0,18.0,12.126944444444444,12.0,11000.0
159.0,39.0,16.29888888888889,22.0,3200.0
141.0,37.0,12.245,19.0,10000.0
109.0,62.0,12.977222222222222,17.0,4000.0
103.0,41.0,16.85,17.0,3200.0
143.0,42.0,17.265,27.0,10000.0
80.0,38.0,13.544722222222225,28.0,5600.0
109.0,49.0,10.130833333333332,17.0,4000.0
97.0,40.0,16.56222222222222,28.0,5600.0
199.0,33.0,13.849444444444444,24.0,3200.0
141.0,51.0,16.075555555555557,19.0,10000.0
77.0,36.0,9.817222222222222,29.0,5600.0
97.0,39.0,15.771666666666668,18.0,3200.0
201.0,31.0,12.524722222222222,23.0,10000.0
193.0,39.0,18.432777777777776,23.0,3200.0
123.0,49.0,19.57138888888889,26.0,3200.0
170.0,40.0,15.133611111111112,26.0,10000.0
164.0,45.0,11.225,26.0,6000.0
170.0,60.0,17.839166666666667,26.0,10000.0
123.0,51.0,13.653333333333334,26.0,3200.0
78.0,35.0,12.329444444444444,19.0,4000.0
109.0,58.0,14.464722222222225,19.0,3200.0
164.0,33.0,16.0825,26.0,6000.0
143.0,50.0,15.343333333333334,27.0,10000.0
40.0,44.0,15.195,28.0,5600.0
140.0,45.0,15.38111111111111,22.0,6000.0
100.0,47.0,10.50611111111111,15.0,4000.0
24.0,50.0,20.760555555555555,17.0,6000.0
189.0,36.0,13.800833333333332,21.0,6000.0
63.0,48.0,26.325555555555557,8.0,11000.0
57.0,53.0,12.870833333333334,24.0,9000.0
79.0,40.0,20.641944444444444,9.0,11000.0
199.0,52.0,17.154166666666665,24.0,3200.0
159.0,54.0,17.545555555555556,22.0,3200.0
58.0,54.0,14.448333333333334,28.0,5600.0
108.0,26.0,9.731388888888889,22.0,6000.0
50.0,40.0,11.9,18.0,9000.0
189.0,45.0,15.500277777777775,21.0,6000.0
50.0,41.0,18.299722222222226,18.0,9000.0
124.0,70.0,17.677777777777777,9.0,4000.0
72.0,43.0,18.377222222222223,16.0,11000.0
141.0,45.0,12.9975,19.0,10000.0
109.0,57.0,13.7825,17.0,4000.0
66.0,51.0,15.53138888888889,15.0,11000.0
50.0,43.0,13.366944444444444,18.0,9000.0
138.0,29.0,18.069166666666668,23.0,6000.0
108.0,48.0,14.443888888888887,22.0,6000.0
141.0,29.0,15.463055555555556,19.0,10000.0
58.0,45.0,14.915,28.0,5600.0
57.0,31.0,17.094722222222224,19.0,3200.0
61.0,19.0,17.871666666666666,21.0,9000.0
146.0,43.0,15.757777777777775,21.0,6000.0
156.0,62.0,11.909444444444444,23.0,6000.0
97.0,56.0,11.650555555555556,28.0,5600.0
87.0,45.0,9.579444444444444,11.0,4000.0
81.0,39.0,15.339444444444444,28.0,5600.0
83.0,39.0,11.194444444444445,28.0,5600.0
130.0,41.0,14.75361111111111,25.0,10000.0
109.0,56.0,12.32972222222222,11.0,4000.0
60.0,42.0,17.5775,27.0,5600.0
83.0,56.0,17.70611111111111,28.0,5600.0
159.0,44.0,13.04138888888889,22.0,3200.0
75.0,32.0,16.36861111111111,17.0,6000.0
72.0,52.0,17.651666666666667,16.0,11000.0
103.0,43.0,10.263333333333334,12.0,4000.0
57.0,38.0,10.359722222222222,24.0,9000.0
55.0,53.0,21.47361111111111,21.0,11000.0
146.0,60.0,13.738888888888887,21.0,6000.0
43.0,51.0,12.525555555555556,23.0,3200.0
44.0,43.0,12.901666666666667,29.0,5600.0
66.0,27.0,15.867222222222225,6.0,11000.0
42.0,46.0,16.70611111111111,20.0,6000.0
221.0,41.0,18.98111111111111,22.0,3200.0
99.0,58.0,14.770555555555555,18.0,4000.0
89.0,35.0,13.069722222222222,23.0,6000.0
92.0,45.0,11.12861111111111,15.0,4000.0
172.0,29.0,12.625555555555556,22.0,10000.0
189.0,32.0,19.184444444444445,21.0,6000.0
109.0,61.0,13.593333333333334,17.0,4000.0
109.0,29.0,10.876666666666669,17.0,4000.0
143.0,50.0,10.7325,27.0,10000.0
126.0,53.0,17.8075,15.0,3200.0
164.0,37.0,13.825833333333334,26.0,6000.0
199.0,43.0,18.084722222222226,24.0,3200.0
126.0,50.0,16.400277777777777,15.0,3200.0
160.0,53.0,13.251944444444444,21.0,6000.0
72.0,45.0,18.2,16.0,11000.0
156.0,33.0,9.457222222222224,23.0,6000.0
221.0,33.0,17.44972222222222,22.0,3200.0
124.0,35.0,11.349166666666669,9.0,4000.0
108.0,39.0,11.255833333333332,22.0,6000.0
54.0,27.0,15.745555555555557,21.0,11000.0
96.0,26.0,9.175,12.0,4000.0
109.0,56.0,9.35361111111111,11.0,4000.0
43.0,36.0,14.025555555555556,23.0,3200.0
97.0,56.0,22.6325,18.0,3200.0
161.0,53.0,14.282222222222222,24.0,3200.0
66.0,55.0,12.465,6.0,11000.0
160.0,46.0,10.524722222222222,21.0,6000.0
166.0,58.0,13.9125,24.0,10000.0
50.0,58.0,15.015277777777778,18.0,9000.0
197.0,51.0,20.058888888888887,18.0,3200.0
102.0,40.0,19.354444444444443,20.0,3200.0
67.0,45.0,13.615,17.0,9000.0
57.0,44.0,15.480277777777776,24.0,9000.0
164.0,48.0,15.088888888888889,26.0,6000.0
199.0,53.0,16.369722222222222,24.0,3200.0
67.0,38.0,16.976388888888888,17.0,9000.0
37.0,49.0,15.841666666666669,22.0,6000.0
102.0,36.0,15.414722222222222,20.0,3200.0
151.0,30.0,13.291666666666666,23.0,6000.0
197.0,64.0,21.375833333333333,18.0,3200.0
201.0,38.0,18.996666666666663,23.0,10000.0
138.0,45.0,11.100555555555555,23.0,6000.0
109.0,62.0,15.366388888888888,17.0,4000.0
130.0,39.0,13.88,25.0,10000.0
42.0,45.0,18.19333333333333,20.0,6000.0
201.0,58.0,15.561388888888889,23.0,10000.0
109.0,31.0,10.045,19.0,3200.0
102.0,50.0,13.256388888888887,20.0,3200.0
63.0,36.0,20.724166666666665,8.0,11000.0
221.0,53.0,17.836388888888887,22.0,3200.0
50.0,35.0,16.260555555555555,18.0,11000.0
161.0,34.0,13.434166666666666,24.0,3200.0
49.0,21.0,9.9925,18.0,6000.0
75.0,55.0,17.664166666666667,17.0,6000.0
81.0,38.0,13.151666666666667,28.0,5600.0
124.0,42.0,10.216944444444444,9.0,4000.0
189.0,33.0,12.53472222222222,21.0,6000.0
77.0,50.0,16.078055555555554,29.0,5600.0
140.0,47.0,14.320555555555556,19.0,10000.0
130.0,43.0,8.308055555555555,25.0,10000.0
121.0,34.0,11.831666666666669,18.0,10000.0
83.0,47.0,12.268611111111111,28.0,5600.0
57.0,33.0,13.475555555555555,24.0,9000.0
60.0,43.0,10.775833333333331,27.0,5600.0
97.0,45.0,13.009444444444444,18.0,3200.0
58.0,37.0,12.778611111111111,22.0,6000.0
50.0,38.0,12.562777777777775,18.0,11000.0
109.0,54.0,10.245833333333334,17.0,4000.0
77.0,47.0,15.386388888888888,29.0,5600.0
81.0,45.0,17.041666666666668,28.0,5600.0
100.0,69.0,12.804166666666667,4.0,4000.0
109.0,40.0,16.635,19.0,3200.0
109.0,49.0,10.134722222222225,11.0,4000.0
221.0,52.0,14.238333333333332,22.0,3200.0
99.0,37.0,11.192222222222222,18.0,4000.0
103.0,48.0,16.36916666666667,17.0,3200.0
36.0,37.0,19.342777777777776,27.0,5600.0
221.0,33.0,15.287222222222224,22.0,3200.0
97.0,52.0,18.009722222222223,18.0,3200.0
84.0,45.0,12.232222222222225,10.0,4000.0
83.0,40.0,19.069444444444443,25.0,3200.0
91.0,57.0,15.693888888888887,28.0,5600.0
99.0,69.0,11.965,18.0,4000.0
52.0,66.0,18.70777777777778,13.0,6000.0
140.0,49.0,14.145833333333334,19.0,10000.0
103.0,51.0,10.616666666666667,12.0,4000.0
87.0,48.0,17.102222222222224,11.0,4000.0
83.0,39.0,14.280833333333334,25.0,3200.0
164.0,34.0,12.8225,26.0,6000.0
79.0,42.0,13.315833333333334,9.0,11000.0
146.0,41.0,10.26722222222222,21.0,6000.0
128.0,44.0,13.94138888888889,21.0,10000.0
140.0,41.0,8.549722222222222,22.0,6000.0
44.0,56.0,15.0325,29.0,5600.0
60.0,36.0,13.625,27.0,5600.0
108.0,30.0,12.108611111111111,22.0,6000.0
89.0,41.0,12.420833333333333,23.0,6000.0
100.0,51.0,11.292222222222222,4.0,4000.0
43.0,33.0,15.359722222222222,23.0,3200.0
160.0,52.0,11.42027777777778,21.0,6000.0
58.0,24.0,10.886111111111113,28.0,5600.0
83.0,40.0,14.10138888888889,25.0,3200.0
159.0,53.0,13.671388888888888,22.0,3200.0
130.0,37.0,14.280277777777778,25.0,10000.0
60.0,50.0,14.618055555555555,28.0,5600.0
43.0,30.0,28.126666666666665,23.0,3200.0
109.0,62.0,11.4725,11.0,4000.0
75.0,53.0,19.143055555555556,17.0,6000.0
201.0,62.0,16.476111111111113,23.0,10000.0
146.0,36.0,10.998055555555556,21.0,6000.0
55.0,40.0,16.016944444444444,26.0,9000.0
84.0,43.0,9.523888888888887,10.0,4000.0
164.0,49.0,16.529166666666665,26.0,6000.0
100.0,47.0,10.18138888888889,15.0,4000.0
166.0,41.0,13.763333333333334,24.0,10000.0
89.0,31.0,15.782222222222222,23.0,6000.0
49.0,33.0,15.54138888888889,18.0,6000.0
197.0,49.0,14.064166666666669,18.0,3200.0
50.0,44.0,13.7625,18.0,9000.0
87.0,35.0,9.791666666666666,11.0,4000.0
130.0,40.0,18.123333333333335,25.0,10000.0
170.0,56.0,15.937777777777775,26.0,10000.0
138.0,43.0,15.535555555555556,23.0,6000.0
108.0,49.0,13.8125,22.0,6000.0
193.0,57.0,17.546944444444446,23.0,3200.0
75.0,41.0,20.145833333333332,17.0,6000.0
108.0,38.0,14.364166666666666,22.0,6000.0
67.0,63.0,16.440833333333334,17.0,9000.0
197.0,67.0,23.821944444444444,18.0,3200.0
83.0,64.0,13.503333333333334,25.0,3200.0
170.0,56.0,12.775833333333331,26.0,10000.0
146.0,55.0,11.41,21.0,6000.0
121.0,35.0,8.9425,18.0,10000.0
128.0,38.0,16.314166666666665,21.0,10000.0
79.0,46.0,17.5125,9.0,11000.0
109.0,60.0,18.70305555555555,19.0,3200.0
43.0,37.0,12.386666666666668,23.0,3200.0
83.0,48.0,17.837222222222223,25.0,3200.0
40.0,46.0,14.91638888888889,28.0,5600.0
55.0,39.0,21.49888888888889,21.0,11000.0
63.0,41.0,19.267222222222223,21.0,9000.0
76.0,48.0,19.877222222222223,9.0,11000.0
124.0,47.0,9.302777777777775,9.0,4000.0
55.0,50.0,14.828055555555556,28.0,5600.0
138.0,43.0,10.196944444444444,23.0,6000.0
108.0,44.0,11.6625,22.0,6000.0
156.0,37.0,13.716666666666669,23.0,6000.0
68.0,45.0,14.854722222222222,22.0,9000.0
99.0,77.0,16.148888888888887,18.0,4000.0
159.0,38.0,16.520833333333332,22.0,3200.0
103.0,26.0,13.953888888888889,17.0,3200.0
151.0,43.0,12.087222222222222,23.0,6000.0
126.0,34.0,14.476666666666668,15.0,3200.0
76.0,50.0,22.68694444444445,9.0,11000.0
83.0,54.0,12.822777777777778,28.0,5600.0
79.0,27.0,22.49416666666667,9.0,11000.0
161.0,40.0,12.318888888888887,24.0,3200.0
164.0,40.0,10.951666666666666,26.0,6000.0
151.0,38.0,16.63083333333333,23.0,6000.0
189.0,39.0,16.266944444444444,21.0,6000.0
172.0,54.0,15.39611111111111,22.0,10000.0
103.0,46.0,17.017777777777777,17.0,3200.0
172.0,40.0,12.658055555555556,22.0,10000.0
35.0,22.0,14.538333333333334,13.0,6000.0
91.0,45.0,16.21388888888889,28.0,5600.0
108.0,41.0,10.394444444444444,22.0,6000.0
193.0,31.0,11.903611111111111,23.0,3200.0
99.0,38.0,10.964444444444444,18.0,4000.0
65.0,41.0,21.833333333333332,9.0,11000.0
123.0,50.0,16.3025,26.0,3200.0
75.0,64.0,22.317777777777778,17.0,6000.0
160.0,51.0,9.726944444444444,21.0,6000.0
103.0,38.0,8.870833333333334,12.0,4000.0
170.0,45.0,13.090833333333334,26.0,10000.0
146.0,41.0,14.471388888888889,21.0,6000.0
102.0,39.0,19.3875,20.0,3200.0
109.0,34.0,13.307222222222222,11.0,4000.0
54.0,40.0,21.383333333333333,21.0,11000.0
121.0,37.0,8.860833333333334,18.0,10000.0
77.0,47.0,17.845,29.0,5600.0
156.0,42.0,13.75,23.0,6000.0
166.0,54.0,13.471388888888889,24.0,10000.0
124.0,52.0,12.786388888888888,9.0,4000.0
103.0,48.0,12.018611111111111,13.0,4000.0
77.0,36.0,13.127222222222224,29.0,5600.0
199.0,49.0,21.221666666666668,24.0,3200.0
89.0,44.0,12.460277777777778,23.0,6000.0
197.0,57.0,12.01722222222222,18.0,3200.0
67.0,43.0,17.950555555555557,17.0,9000.0
71.0,39.0,18.666944444444443,12.0,11000.0
161.0,39.0,16.07,24.0,3200.0
159.0,37.0,14.400833333333331,22.0,3200.0
172.0,59.0,13.66611111111111,22.0,10000.0
164.0,40.0,10.744166666666668,26.0,6000.0
109.0,42.0,8.919166666666667,17.0,4000.0
221.0,23.0,24.593611111111112,22.0,3200.0
54.0,44.0,13.068333333333332,21.0,11000.0
108.0,53.0,13.372222222222222,22.0,6000.0
161.0,51.0,16.44,24.0,3200.0
161.0,35.0,14.542777777777776,24.0,3200.0
199.0,36.0,20.6025,24.0,3200.0
199.0,47.0,15.32611111111111,24.0,3200.0
124.0,37.0,10.647222222222222,9.0,4000.0
77.0,41.0,16.815833333333334,29.0,5600.0
34.0,51.0,19.898611111111112,22.0,6000.0
130.0,30.0,13.540277777777778,25.0,10000.0
159.0,44.0,19.80638888888889,22.0,3200.0
143.0,45.0,13.475833333333334,27.0,10000.0
84.0,36.0,14.956666666666669,10.0,4000.0
156.0,31.0,12.879166666666666,23.0,6000.0
140.0,35.0,11.47638888888889,22.0,6000.0
189.0,42.0,10.150833333333331,21.0,6000.0
161.0,44.0,14.880277777777778,24.0,3200.0
164.0,40.0,14.030833333333334,26.0,6000.0
126.0,32.0,13.797222222222222,15.0,3200.0
63.0,39.0,10.640555555555556,21.0,9000.0
126.0,39.0,13.820555555555556,15.0,3200.0
108.0,18.0,13.8,22.0,6000.0
37.0,62.0,14.821111111111112,22.0,6000.0
92.0,35.0,11.054444444444444,15.0,4000.0
82.0,45.0,19.255,10.0,11000.0
159.0,45.0,12.483888888888888,22.0,3200.0
100.0,52.0,11.381388888888887,15.0,4000.0
76.0,49.0,16.260555555555555,9.0,11000.0
65.0,39.0,21.05444444444445,9.0,11000.0
100.0,37.0,10.8525,15.0,4000.0
141.0,31.0,12.987777777777778,19.0,10000.0
159.0,47.0,12.828055555555556,22.0,3200.0
164.0,32.0,14.799166666666666,26.0,6000.0
130.0,42.0,9.638055555555557,25.0,10000.0
67.0,42.0,17.547777777777778,17.0,9000.0
124.0,48.0,12.828611111111112,9.0,4000.0
140.0,51.0,12.225555555555555,22.0,6000.0
156.0,47.0,13.16388888888889,23.0,6000.0
103.0,47.0,13.528888888888888,13.0,4000.0
189.0,39.0,9.269444444444444,21.0,6000.0
126.0,30.0,14.955833333333333,15.0,3200.0
80.0,51.0,14.481111111111112,28.0,5600.0
189.0,51.0,12.283888888888889,21.0,6000.0
68.0,40.0,13.727777777777778,22.0,9000.0
170.0,46.0,9.905277777777778,26.0,10000.0
146.0,39.0,14.844722222222222,21.0,6000.0
140.0,40.0,16.198333333333334,19.0,10000.0
172.0,26.0,11.514722222222222,22.0,10000.0
100.0,50.0,8.726111111111111,4.0,4000.0
36.0,51.0,16.142222222222223,27.0,5600.0
123.0,42.0,23.323611111111113,26.0,3200.0
34.0,30.0,15.973888888888888,22.0,6000.0
71.0,43.0,13.591388888888888,12.0,11000.0
128.0,59.0,16.1725,21.0,10000.0
199.0,35.0,23.661666666666665,24.0,3200.0
141.0,58.0,13.234722222222222,19.0,10000.0
108.0,37.0,13.525277777777776,22.0,6000.0
89.0,36.0,13.311111111111112,23.0,6000.0
123.0,48.0,17.844444444444445,26.0,3200.0
78.0,57.0,13.400277777777776,19.0,4000.0
128.0,32.0,11.178888888888888,21.0,10000.0
92.0,51.0,11.676388888888887,15.0,4000.0
66.0,47.0,15.269166666666669,6.0,11000.0
166.0,55.0,16.11611111111111,24.0,10000.0
57.0,37.0,11.73277777777778,24.0,9000.0
